category,question_title,question_content,question_date,question_url
Ký sinh trùng,Sán chó,"Bác sĩ cho e hỏi.  Em Đang cho con bú .có thuốc nào uống điều trị sán chó mà k phảo bỏ bú bé k ạ
Cảm ơn bsi",31/07/2020,https://medlatec.vn/hoi-dap/san-cho-c23-q54662#traloi
Ký sinh trùng,Giun chó mèo,Dạ bsy ..e ms đi xet nghiệm bị  giun đũa chó mèo. Noi vết đỏ xung quanh vay trắng.vaf ngứa..có đi bv nhiệt đới nha trang.dc bac sy kê thuốc uống và hết ngứa.lặn hết mề đay...sau 1 tháng tư nhiên bị nổi đỏ lại.cho em hỏi bây giờ phải dieu trị và uống thuốc j ms hét ạ .,31/07/2020,https://medlatec.vn/hoi-dap/-giun-cho-meo-c23-q54659#traloi
Ký sinh trùng,Tra cứu kết quả,"Tôi nhập mã hóa đơn 180720-1155805721 và mã bảo mật  5583 theo hóa đơn để tra cứu nhưng ko được, vui lòng cấp lại mã tra cứu cho tôi",20/07/2020,https://medlatec.vn/hoi-dap/tra-cuu-ket-qua-c23-q54141#traloi
Ký sinh trùng,Bệnh phụ khoa,Chào bác sĩ. Cho tôi hỏi cách đọc kết quả xét nghiệm soi tươi dịch âm đạo. Tế bào biểu mô 2+.bạch Cầu 2+.nấm 2+. Trực khuẩn gram dương 2+. Trực khuẩn gram âm 2+.Rất mong bác sĩ đưa ra đánh giá mức độ viêm âm đạo mà tôi đang gặp phải. Cảm ơn bác sĩ.,05/07/2020,https://medlatec.vn/hoi-dap/benh-phu-khoa-c23-q53508#traloi
Ký sinh trùng,Thuốc điều trị jun sán chó,"bé nhà em gần 2 tuổi có xét nghiệm bị nhiễm sán chó, bác sĩ có kêu về uống thuốc fugacar mỗi lần 1 viên và cách nhau 2 tuần, bé nhà em uống dc 1 viên rùi nhưng vẫn thấy bé ngứa khó chịu, cho em hỏi uống thuốc fugacar có điều trị dứt điểm ko, hay phải dùng loại thuốc đặc trị khác",26/06/2020,https://medlatec.vn/hoi-dap/thuoc-dieu-tri-jun-san-cho-c23-q53076#traloi
Ký sinh trùng,"Bệnh mề đay, mẫn ngứa","Tôi bị nổi mề đay gây ngứa ngáy rất khó chịu. Đến bv Nhiệt đới khám, bs cho xét nghiệm máu, bị nhiễm giun chó. Bs cho thuốc Stromectin 1 liều duy nhất 2,5 viên và thuốc Telgate,  Nadyestin mỗi thứ 28 viên,  mỗi ngày uống 1 viên. Tôi uống đã 10 ngày rồi mà mề đay nổi ngày càng nhiều (toàn thân), bs điều trị hẹn 10/7/2020 tái khám. Bây giờ tôi phải làm sao. Xin bs tư vấn dùm. Xin cảm ơn.",23/06/2020,https://medlatec.vn/hoi-dap/benh-me-day-man-ngua-c23-q52925#traloi
Ký sinh trùng,Kết quả xét nghiệm,"Tôi làm kết quả xét nghiệm máu san cho mèo có ở KQ sau:
Tôi Ara IgG (Elisa) có GZ 0,29 OD
Tôi có bị san chó mèo hay không?",12/06/2020,https://medlatec.vn/hoi-dap/ket-qua-xet-nghiem-c23-q52379#traloi
Ký sinh trùng,"Bị dị ứng do giun, sán ký sinh","Các bác sỹ cho e hỏi, có loại thuốc nào tẩy hết đc giun, sán trong cơ thể ra k ạ ?",10/06/2020,https://medlatec.vn/hoi-dap/bi-di-ung-do-giun-san-ky-sinh-c23-q52269#traloi
Ký sinh trùng,Hỏi về truền bệnh dại,"Bác sĩ cho e hỏi , lòng bàn tay của e có vết thương hở ( độ rộng bé khoảng 1.5 milimet vuông) vết thương ko chảy máu và e đã dùng lòng bàn tay vuốt lên lông trên lưng của con chó . Sau đó thì e đã ngay lập tức dùng cồn sát khuẩn rửa tay 
Nguy cơ của e cơ cao ko ạ và cần đi tiêm phòng ko ạ",31/05/2020,https://medlatec.vn/hoi-dap/hoi-ve-truen-benh-dai-c23-q51792#traloi
Ký sinh trùng,Hỏi hiv,Lúc chiều E đi cắt tóc bị cái tông đơ làm xước da 1 đoạn dài 2cm nhưng máu hầu như ko chảy mà chỉ có 1 vạch trên da . Cho e hỏi trường hợp của e cơ nguy cơ bị nhiễm hiv ko ạ em cảm ơn ạ,27/05/2020,https://medlatec.vn/hoi-dap/hoi-hiv-c23-q51638#traloi
Ký sinh trùng,Xét nghiệm vi sinh,E xet nghiem toxocara igg mien dich tu dong duong tinh 5.7545 tai beh vien nhan dan gia dinh. Hien tai da ngứa nhieu vao ban dem. Mong bac si tu van giup e.,17/05/2020,https://medlatec.vn/hoi-dap/xet-nghiem-vi-sinh-c23-q51097#traloi
Ký sinh trùng,Bệnh sán chó,Khu em ở có nhiều chó hay đi ị bậy ngay trên đường vào hẻm em ở vậy cho em hỏi chạy xe không cẩn thận đi sau xe phía trước cán lên và mình phía sau thì nguy cơ mìh bị dính ấu trùng lên tay lái và dính lên tay và mặt có nguy cơ bị nhiễm sán chó không vậy ạ?,13/05/2020,https://medlatec.vn/hoi-dap/benh-san-cho-c23-q50928#traloi
Ký sinh trùng,Sán lá nhỏ,Vì sao bị nhiễm sán lá nhỏ ban đầu bệnh nhân thường bị rối loạn tiêu hóa,07/05/2020,https://medlatec.vn/hoi-dap/san-la-nho-c23-q50638#traloi
Ký sinh trùng,Bị chó cắn,"Bác sĩ cho xin hỏi là khoảng nữa năm hay gần một năm trước con bị chó cắn và đã chích ngừa, và bà con đã để còn chó theo dõi và nó không bị gì nên đã nuôi nó tiếp tục đến giờ nó cắn còn lần nữa thì nên làm gì ạ",06/05/2020,https://medlatec.vn/hoi-dap/bi-cho-can-c23-q50581#traloi
Ký sinh trùng,Ký Sinh Trùng,"Chào bác sĩ ạ , con có người thân đi xét nghiệm về giun đũa chó , kết quả cho ra là 0,58(+) con muốn hỏi rằng liệu kết quả như thế có nguy hiểm gì nhiều không ạ? con xin cảm ơn ạ",06/05/2020,https://medlatec.vn/hoi-dap/ky-sinh-trung--c23-q50580#traloi
Ký sinh trùng,Kí sinh ở não,Kí sinh ở não,03/05/2020,https://medlatec.vn/hoi-dap/ki-sinh-o-nao-c23-q50426#traloi
Ký sinh trùng,Bi meo can,"Cho con hoi.nha con moi xin con meo con ve nuoi,con bi nó cắn bị lủng 2 lỗ rất nhỏ trên ngón tay con nặn mới chảy máu.giờ con dang cho con bú,vậy con có thể theo doi con meo,neu nó chết thi con mới tiêm phong dược k ạ.nếu phải tiêm phòng thì có nóng hay ảnh hưởng gì đến bé khog thưa bác sĩ.",02/05/2020,https://medlatec.vn/hoi-dap/bi-meo-can-c23-q50378#traloi
Ký sinh trùng,Vật nuôi,"Chào bác sĩ, mình bị nuốt phải lông chó, một sợi hình như mảnh và ngắn, có bị sao không ạ?",27/04/2020,https://medlatec.vn/hoi-dap/va%CC%A3t-nuoi-c23-q50065#traloi
Ký sinh trùng,Tư vấn sức khỏe,"Em chào bác sĩ. Bác sĩ cho em hỏi với ạ. Em mới đi khám phụ khoa xét nghiệm ra kết quả thế này. Bác sĩ giải thích giúp em với ạ
Trực khuẩn gram dương +++
Cầu khuẩn gran dương ++
Trực khuẩn gram âm +
Bạch cầu 06-07
Tế bào 07-08
Tạp khuẩn ++
Lacto bacillus ++
Em cảm ơn ạ",22/04/2020,https://medlatec.vn/hoi-dap/tu-van-suc-khoe-c23-q49743#traloi
Ký sinh trùng,Bị mèo cắn,"Thưa bác sĩ em bị mèo căn 2 hôm trước bằng răng nanh ạ
Vết thương khá sâu và sưng nóng rát đỏ lên và đau từng cơn ạ em chưa tiêm phòng cho mèo nhà em thì em có nên đi khám để tiêm phòng dại không ạ 
Em cảm ơn bác sĩ ạ",12/04/2020,https://medlatec.vn/hoi-dap/bi-meo-can-c23-q49109#traloi
Ký sinh trùng,Hỏi về bệnh giun đũa chó mèi,Tôi đã đi xét nghiệm tại ký sinh trùng sốt rét trung ương và uống thuốc nhiều lần do dương tính với giun đũa chó mèo . Nhưng vẫn không khỏi vậy bây giờ tôi nên làm sao,05/04/2020,https://medlatec.vn/hoi-dap/hoi-ve-benh-giun-dua-cho-mei-c23-q48656#traloi
Ký sinh trùng,hỏi về giun sán,"chào Bs, nhà. em có nuôi chó và em thì rất yêu quý chúng, gần đây đọc báo thấy nhắc nhiều về giun, sán chó lây cho người. em thấy rất lo lắng, chỉ sợ giun sán lên não thì nguy hiểm, liệu nêua phát hiện giun sán trên não uống thuốc có hết không hay phải mổ ạ? xét nghiệm máu có phát hiện được giun sán ko ạ? mong các bs trả lời giúp em, cám ơn Bs nhiều",15/02/2019,https://medlatec.vn/hoi-dap/hoi-ve-giun-san-c23-q31674#traloi
Ký sinh trùng,"Sốt 39, nhấc mỏi lưng, thấy lạnh, khát nước ?","tôi bị sốt tầm 39 độ trong 12h vừa rồi, người nhấc mỏi, nhất là phần hông và lưng, thấy lạnh trong người ra và háo nước thì có nguy cơ bị gì ?",22/01/2019,https://medlatec.vn/hoi-dap/sot-39-nhac-moi-lung-thay-lanh-khat-nuoc--c23-q31463#traloi
Ký sinh trùng,xét nghiệm,"Xin hỏi bên mình có xét nghiệm huyet thanh nhiễm leptopspira không ạ, cám ơn.",21/01/2019,https://medlatec.vn/hoi-dap/xet-nghiem-c23-q31460#traloi
Ký sinh trùng,kết quả TPHA,Xin bác sĩ cho em kết quả xét nghiệm TPHA . Mã 081018-2413806986. Xin cám ơn,16/10/2018,https://medlatec.vn/hoi-dap/ket-qua-tpha-c23-q30069#traloi
Ký sinh trùng,vi khuẩn S.aureus,Tôi làm xn cấy dịch âm đạo có kết quả vi khuẩn gây bệnh là S.aureus ở âm đạo . Đó là bệnh gì và phòng chữa .,25/09/2018,https://medlatec.vn/hoi-dap/vi-khuan-saureus-c23-q29825#traloi
Ký sinh trùng,Thuốc tẩy giun,em xét nghiệm máu kết quả bạch cầu ái toan tăng bs tư vấn uống thuốc tẩy giun vậy e nên uống loại thuốc nào thì tốt ? bs tư vấn giúp e. e xin cảm ơn!,13/08/2018,https://medlatec.vn/hoi-dap/thuoc-tay-giun-c23-q29347#traloi
Ký sinh trùng,Bệnh giun đũa chó Toxocara,"Bac sỹ cho e hỏi e bị sán chó Toxocariasis , e đi khám bs cho e đơn thuốc Ivermectin liều 3 viên uống 1 lần . Nhưng e lên mạng xem bệnh viện tư vấn nó ko tốt . Bs cho e hỏi khi e bị người e có biểu hiện ngứa vậy sau khi uống thuốc khi nào mới hết giun trong người và nếu ko hết bao lâu e mới có thể sử dụng thuốc khác.Như thuốc mebendazole.
 (Theo Magnaval (2001), thiabendazole liều 25-50 mg/kg/ngày trong 3-7 ngày có hiệu quả trong 50-53% trường hợp bệnh, mebendazole liều 20-25 mg/kg/ngày trong 21 ngày có hiệu quả trong 70% trường hợp bệnh và albendazole liều 10 mg/kg/ngày trong 5 ngày có hiệu quả trong 47% trường hợp bệnh. Tuy diethylcarbamazine (DEC) liều 3-4 mg/kg/ngày trong 21 ngày (khởi đầu với liều 25 mg/ngày và tăng dần) có hiệu quả đến 70% trường hợp bệnh nhưng có đến 28% bệnh nhân bị phản ứng bất lợi và 10% có phản ứng ngứa, nổi mề đay. Ivermectin không được khuyên dùng vì hiệu quả kém. )",24/04/2018,https://medlatec.vn/hoi-dap/benh-giun-dua-cho-toxocara-c23-q28322#traloi
Ký sinh trùng,Kết quả dưới đây có bị sán chó ko ak,"Tên xét nghiệm: echinococcus - IgG
Kết quả: NEG < 5 U/mL
CSBT/NGƯỠNG: ( < 10 U/mL, Gz 10 - 15, < 0,3 OD)",23/04/2018,https://medlatec.vn/hoi-dap/ket-qua-duoi-day-co-bi-san-cho-ko-ak-c23-q28176#traloi
Ký sinh trùng,Bệnh sán chó,Thưa bác sĩ tôi mới đi xét nghiệm ở bệnh viện đa khoa tỉnh. Bác sĩ cho tôi uống 2 viên Pizar 6mg như vậy có đủ liệu trình trị bệnh của tôi chưa vây?,21/03/2018,https://medlatec.vn/hoi-dap/benh-san-cho-c23-q27934#traloi
Ký sinh trùng,Điều trị áp xe gan do sán,"Kính gửi Ths Nguyễn Thị Thu Hương
Tôi đi khám và được chẩn đoán áp xe gan do sán. Bác sỹ cho tôi hỏi điều trị áp xe gan do sán có phải nằm viện không? Bệnh viện Medlatec có điều trị bệnh này không? 
Trân trọng cảm ơn",07/03/2018,https://medlatec.vn/hoi-dap/dieu-tri-ap-xe-gan-do-san-c23-q27824#traloi
Ký sinh trùng,Hỏi về xét nghiệm kí sinh trùng,"Cho em hỏi giờ em muốn xét nghiệm xem trong máu mình có nhiễm loại giun nào không thì em xét nghiệm những chỉ số nào và giá tiền cho mỗi chỉ số xét nghiệm.
Em cảm ơn!",18/01/2018,https://medlatec.vn/hoi-dap/hoi-ve-xet-nghiem-ki-sinh-trung-c23-q27583#traloi
Ký sinh trùng,Bé bị nhiễm ký sinh trùng,"Thưa bác sỹ, bé trai nhà em năm nay 4 tuổi có làm xét nghiệm máu vì nghi sốt xuất huyết ngày 23/09,  kết quả xét nghiệm bé âm tính với sốt xuất huyết nhưng nhân viên Melatec có gọi cho gia đình nói là bé bị nhiễm ký sinh trùng. Xin bác sỹ tư vấn thêm cho em về bệnh này và hướng điều trị cho bé. Mã xét nghiệm của bé là 230917-1106806006",01/10/2017,https://medlatec.vn/hoi-dap/be-bi-nhiem-ky-sinh-trung-c23-q26987#traloi
Ký sinh trùng,Tư vấn về xét nghiệm thử máu kí sinh trùng,"Bác sỹ cho e hỏi , con e 8t nặng 19kg cao 1m2 . Cháu ăn uống rất tốt nhưng không lên kg , rất gầy và xanh xao . Cho đi khám dinh dưỡng uống thuốc nhưng vẫn vậy , cháu cung hay kêu ngứa gãi sẹo hết người . Nếu giờ e muốn xét nghiệm máu cho cháu để kiểm tra xem cháu bệnh gi hoặc có liên quan đến kí sinh trùng trong máu không ? Vì sao cháu lại gầy thế . Thì nên làm các xét nghiệm nào , và bệnh viện nào khám + xét nghiệm ???",20/09/2017,https://medlatec.vn/hoi-dap/tu-van-ve-xet-nghiem-thu-mau-ki-sinh-trung--c23-q26885#traloi
Ký sinh trùng,Cải thiện tình trạng thiếu cân nặng,bs cho e hỏi. e là nam 21 tuổi cao 1m65 mà nặng có 43kg. từ năm lớp 12 đến giờ cứ trog khoan bây nhiêu ký thui. e k biết tại sao e an cug dau phai it j ma sao e ốm hoai k mập. nhìn mảnh khảnh tay chân nhỏ xấu lắm bs ơi. mong bs chỉ cách cho em lam như thế nào với ạ. liệu em có bị bệnh gì không,02/07/2017,https://medlatec.vn/hoi-dap/cai-thien-tinh-trang-thieu-can-nang-c23-q26197#traloi
Ký sinh trùng,Cách phát hiện giun cho trẻ,"Kính gửi Bác Sĩ Medlatec.
Thằng cu nhà tôi  3 tuôi cứ đêm đến là nằm sấp và rung đùi, mông, cùng với việc hay quấy khóc khó chịu, tôi phát hiện trong phân của cháu co giun nên nghi là cháu bị nhiễm giun. vậy mong bác sĩ tư vấn cho tôi hiện tượng trên có phải đặc trưng khi bị nhiễm giun hay không, và nếu tôi định đi khám giun cho cháu tôi có phải chuẩn bị phân hay cái gì để có thể thuận tiện cho việc khám cho cháu.
Tôi xin cám ơn!",26/06/2017,https://medlatec.vn/hoi-dap/cach-phat-hien-giun-cho-tre-c23-q26162#traloi
Ký sinh trùng,Bị bọ xít mexico cắn,"Tối hôm nay con em,bé 5 tuổi bắt bọ xít mêxico và bị nó cắn.cho e hỏi em nên làm gì.có cần đi bệnh viện không ạ",17/09/2020,https://medlatec.vn/hoi-dap/bi-bo-xit-mexico-can-c23-q56655#traloi
Ký sinh trùng,Giun đũa chó,Chào bác sĩ. Cách đây 3 ngày em có đi xét nghiệm tại viện Pasteur do thấy cơ thể bị ngứa. Kết quả xét nghiệm là dương tính với giun đũa chó Toxocara 0.78OD(<0.3OD). Bác sĩ tại đó có kê đơn thuốc gồm Pizar(ivermectin) 6mg 4 viên uống 2 ngày và cetirizine 10mg 7 viên uống 7 ngày. Sau 3 ngày dùng thuốc em cảm thấy mẩn ngứa nổi nhiều hơn so với lúc xét nghiệm. Không biết triệu chứng ngứa khi dùng thuốc như vậy có sao không ạ? Tình trạng nhiễm giun đũa chó của em như vậy có quá nặng không ạ? Em cảm ơn.,12/09/2020,https://medlatec.vn/hoi-dap/giun-dua-cho-c23-q56468#traloi
Ký sinh trùng,Toxocara,Chaò b.sĩ e có XN toxocara với kết quả là 25 NTU dương tinh́. E muốn hoỉ kết quả như vậy có nguy hiểm không và phaỉ điu trị như thế naò mới dứt hẳn. E caḿ ơn ạ,07/09/2020,https://medlatec.vn/hoi-dap/toxocara-c23-q56289#traloi
Ký sinh trùng,"Lỡ súc miệng ly nước có rết, rắn chui vô.","Cho cháu hỏi nếu chẳng may khi súc miệng mà có rắn, rết con ở trong ly nước khi xả từ vòi nước trong bể nước ra, thì khi vô cơ thể, chúng có thể sống sót và sinh sôi không ạ? Hay là sẽ chết và tiêu hóa do dịch vị của axit trong cơ thể ạ? Do hôm qua trong lúc súc miệng, cháu cảm thấy có gì khó chịu ngay môi và nhả ra liền, nên giờ cháu bị ám ảnh việc đó nên giờ bụng cứ cồn cào khó chịu, hơn nữa ở chỗ cháu đang mùa mưa và hay có rắn, rết lắm ạ. Cháu cảm ơn!",04/09/2020,https://medlatec.vn/hoi-dap/lo-suc-mieng-ly-nuoc-co-ret-ran-chui-vo-c23-q56148#traloi
Ký sinh trùng,Giun đũa chó,"Khoảng 1 đến 2 năm nay em bị ngứa da, ở mông, cùi chỏ tay, khớp ở tay chân, ngứa có kèm theo những vết đỏ như mề đai, em phải dùng thuốc dị ứng. Đã thử kiêng ăn những thực phẩm dễ dị ứng nhưng cơn ngứa cứ tiếp tục mỗi ngày. Em đã đi xét nghiệm sán chó ở bệnh viện nhưng cho kết quả âm tính, khoảng 2 tháng sau đến một nơi khác xét nghiệm nhưng vẫn cho kết quả âm tính. Cho em hỏi dấu hiệu của em là bệnh gì ạ hay kết quả xét nghiệm chưa đúng",04/09/2020,https://medlatec.vn/hoi-dap/giun-dua-cho-c23-q56125#traloi
Ký sinh trùng,Bệnh kí sinh trùng không đặc hiệu,E vừa xét nghiệm toxocara canxi IgG cho kết quả 18/positive. Bác sĩ cho kết quả nhiễm ký sinh trùng không đặc hiệu là như thế nào ạ. Vậy là e đã bị nhiễm sán chó phải k ạ. Có nghiêm trọng không ạ và e phải điều trị thế nào ạ.,26/08/2020,https://medlatec.vn/hoi-dap/benh-ki-sinh-trung-khong-dac-hieu-c23-q55782#traloi
Ký sinh trùng,Hiv,Cho mình hỏi bệnh nhiễm ki sinh trùng HIV là j ạ,23/08/2020,https://medlatec.vn/hoi-dap/hiv-c23-q55652#traloi
